element_name,type,parent_element,search_path,occurrence,description,search_path_string,COLUMN_NAME,DATA_TYPE,COLUMN_DEF
SPCLTY,SPCLTYCode_TYPE,PEC_AFDVT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'PEC_AFDVT_LIST', 'PEC_AFDVT']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'PEC_AFDVT_LIST', 'PEC_AFDVT']",,,
SPCLTYCode,String2,SPCLTY,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'PEC_AFDVT_LIST', 'PEC_AFDVT', 'SPCLTY']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'PEC_AFDVT_LIST', 'PEC_AFDVT', 'SPCLTY']",,,
SPCLTYCodeDescription,String150,SPCLTY,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'PEC_AFDVT_LIST', 'PEC_AFDVT', 'SPCLTY']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'PEC_AFDVT_LIST', 'PEC_AFDVT', 'SPCLTY']",,,
PrimarySPCLTYSwitch,ChoiceYesNoData_TYPE,SPCLTY,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'PEC_AFDVT_LIST', 'PEC_AFDVT', 'SPCLTY']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'PEC_AFDVT_LIST', 'PEC_AFDVT', 'SPCLTY']",,,
SPCLTYOtherText,String150,SPCLTY,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'PEC_AFDVT_LIST', 'PEC_AFDVT', 'SPCLTY']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'PEC_AFDVT_LIST', 'PEC_AFDVT', 'SPCLTY']",,,
PrimarySPCLTYActiveSwitch,ChoiceYesNoData_TYPE,SPCLTY,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'PEC_AFDVT_LIST', 'PEC_AFDVT', 'SPCLTY']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'PEC_AFDVT_LIST', 'PEC_AFDVT', 'SPCLTY']",,,
PEC_STATE_LCNS,PEC_STATE_LCNS_TYPE,PEC_AFDVT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'PEC_AFDVT_LIST', 'PEC_AFDVT']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'PEC_AFDVT_LIST', 'PEC_AFDVT']",,,
LCNS_OR_CRTFCT,LCNS_OR_CRTFCT_TYPE,PEC_STATE_LCNS,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'PEC_AFDVT_LIST', 'PEC_AFDVT', 'PEC_STATE_LCNS']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'PEC_AFDVT_LIST', 'PEC_AFDVT', 'PEC_STATE_LCNS']",,,
CRTFCT_NUM,String20,LCNS_OR_CRTFCT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'PEC_AFDVT_LIST', 'PEC_AFDVT', 'PEC_STATE_LCNS', 'LCNS_OR_CRTFCT']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'PEC_AFDVT_LIST', 'PEC_AFDVT', 'PEC_STATE_LCNS', 'LCNS_OR_CRTFCT']",CRTFCT_NUM,VARCHAR2,This is the number of the national certificate of the associate._x000D_
STATE_NAME,String80,PEC_AFDVT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'PEC_AFDVT_LIST', 'PEC_AFDVT']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'PEC_AFDVT_LIST', 'PEC_AFDVT']",STATE_NAME,VARCHAR2,Name of state._x000D_
PEC_SGNTR,PEC_SGNTR_Type,CMS_855O,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O']",,,
CRTFCTN_SGNTR_DT,DATE_TYPE,PEC_SGNTR,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'PEC_SGNTR']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'PEC_SGNTR']",CRTFCTN_SGNTR_DT,DATE,Date enrollment form was signed._x000D_
SFX_CD,String10,PEC_SGNTR,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'PEC_SGNTR']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'PEC_SGNTR']",SFX_CD,VARCHAR2,Gender of the individual applicant_x000D_
CRDNTL_TXT,String10,PEC_SGNTR,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'PEC_SGNTR']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'PEC_SGNTR']",CRDNTL_TXT,VARCHAR2,Credentials of Authorized Official._x000D_
TITLE_PSTN_TXT,String35,PEC_SGNTR,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'PEC_SGNTR']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'PEC_SGNTR']",TITLE_PSTN_TXT,VARCHAR2,Title of the Authorized Officials position._x000D_
SGNTR_TEL_NUM,String20,PEC_SGNTR,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'PEC_SGNTR']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'PEC_SGNTR']",SGNTR_TEL_NUM,VARCHAR2,telephone number of individual authorized to sign this section of the form._x000D_
SGNTR_EMAIL_ADR,String80,PEC_SGNTR,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'PEC_SGNTR']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'PEC_SGNTR']",SGNTR_EMAIL_ADR,VARCHAR2,The email address associated to the individual that is authorized to sign an enrollment certification statement and who is supplying their signature in certification of the enrollment._x000D_
SGNTR_EFCTV_DT,DATE_TYPE,PEC_SGNTR,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'PEC_SGNTR']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'PEC_SGNTR']",SGNTR_EFCTV_DT,DATE,Date when signature was effective._x000D_
SGNTR_STUS_CD,String1,PEC_SGNTR,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'PEC_SGNTR']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'PEC_SGNTR']",SGNTR_STUS_CD,CHAR,Unique value that identifies the e-signature consolidated status.E.g.:P - PENDINGC - COMPLETED - DECLINEN - N/A9 - NOT ANSWERED_x000D_
PEC_MLG_ADR,MLG_ADR_TYPE,CMS_855O,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O']",,,
CRSPNDNC_SUBJ_LINE_TXT,String35,PEC_MLG_ADR,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'PEC_MLG_ADR']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'PEC_MLG_ADR']",CRSPNDNC_SUBJ_LINE_TXT,VARCHAR2,Text value that stores the correspondence subject line of the mailing address._x000D_
ADR_TYPE_DESC,String30,PEC_MLG_ADR,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'PEC_MLG_ADR']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'PEC_MLG_ADR']",ADR_TYPE_DESC,VARCHAR2,NNURSE FACILITYFTRAINING FACILITYBBUSINESS ADDRESSRSREASSIGN LOCATIONMMAILING ADDRESSPPRACTICE LOCATIONSSTORAGE LOCATIONHHEADQUARTER LOCATIONRREVALIDATION ADDRESSCCONTACT LOCATIONAAAFFIDAVIT ADDRESSTPAY TO LOCATION_x000D_
REASGN_BNFTS_LIST,REASGN_BNFTS_LIST_TYPE,CMS_855I,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855I']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855I']",,,
REASGN_BNFT,REASGN_BNFT_TYPE,REASGN_BNFTS_LIST,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855I', 'REASGN_BNFTS_LIST']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855I', 'REASGN_BNFTS_LIST']",,,
REASGNMT_EFCTV_DT,DATE_TYPE,REASGN_BNFT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855I', 'REASGN_BNFTS_LIST', 'REASGN_BNFT']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855I', 'REASGN_BNFTS_LIST', 'REASGN_BNFT']",REASGNMT_EFCTV_DT,DATE,Date the individual practitioner reassigns benefits to an eligible provider or supplier._x000D_
RCV_BNFT_ENRLMT_ID,String15,REASGN_BNFT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855I', 'REASGN_BNFTS_LIST', 'REASGN_BNFT']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855I', 'REASGN_BNFTS_LIST', 'REASGN_BNFT']",RCV_BNFT_ENRLMT_ID,CHAR,The original PECOS enrollment of the Provider who is accepting the reassigned benefits._x000D_
REASGNMT_MDCR_NPI,PEC_MDCR_NPI_TYPE,REASGN_BNFT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855I', 'REASGN_BNFTS_LIST', 'REASGN_BNFT']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855I', 'REASGN_BNFTS_LIST', 'REASGN_BNFT']",,,
PEC_INDVDL_PRCTNR_NAME,PEC_INDVDL_NAME_TYPE,PA_INDVDL_INFO,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855B', 'PA_INDVDL_INFO']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855B', 'PA_INDVDL_INFO']",,,
REASGNMT_END_DT,DATE_TYPE,REASGN_BNFT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855I', 'REASGN_BNFTS_LIST', 'REASGN_BNFT']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855I', 'REASGN_BNFTS_LIST', 'REASGN_BNFT']",REASGNMT_END_DT,DATE,Date reassignment ends with an provider or supplier._x000D_
PEC_REASGNMT_LCTN,PEC_REASGNMT_LCTN_Type,REASGN_BNFT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855I', 'REASGN_BNFTS_LIST', 'REASGN_BNFT']","minOccurs=0, maxOccurs=unbounded",<Element '{http://www.w3.org/2001/XMLSchema}documentation' at 0x117647ec0>,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855I', 'REASGN_BNFTS_LIST', 'REASGN_BNFT']",,,
LCTN_TYPE_SW,ChoiceYesNoData_TYPE,PEC_REASGNMT_LCTN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855I', 'REASGN_BNFTS_LIST', 'REASGN_BNFT', 'PEC_REASGNMT_LCTN']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855I', 'REASGN_BNFTS_LIST', 'REASGN_BNFT', 'PEC_REASGNMT_LCTN']",,,
RCV_BNFTS,RCV_BNFTS_TYPE,CMS_855B,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855B']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855B']",,,
RCV_BNFTSEffectiveDate,DATE_TYPE,RCV_BNFTS,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855B', 'RCV_BNFTS']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855B', 'RCV_BNFTS']",,,
ReassignmentENRLMT_ID,String15,RCV_BNFTS,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855B', 'RCV_BNFTS']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855B', 'RCV_BNFTS']",,,
REASGMNT_MDCR_NPI,PEC_MDCR_NPI_TYPE,RCV_BNFTS,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855B', 'RCV_BNFTS']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855B', 'RCV_BNFTS']",,,
RCV_BNFTSEndDate,DATE_TYPE,RCV_BNFTS,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855B', 'RCV_BNFTS']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855B', 'RCV_BNFTS']",,,
PRCTC_LCTN_AND_PAY_TO_LCTN,PRCTC_LCTN_AND_PAY_TO_LCTN_TYPE,CMS_855S,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S']",,,
PEC_PRCTC_LCTN,,PRCTC_LCTN_AND_PAY_TO_LCTN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN']",,,
PRCTC_LCTN_SW_LIST,PRCTC_LCTN_SW_LIST_TYPE,PEC_PRCTC_LCTN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN', 'PEC_PRCTC_LCTN']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN', 'PEC_PRCTC_LCTN']",,,
PRMRY_PRCTC_LCTN_SW,ChoiceYesNoData_TYPE,PRCTC_LCTN_SW_LIST,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN', 'PEC_PRCTC_LCTN', 'PRCTC_LCTN_SW_LIST']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN', 'PEC_PRCTC_LCTN', 'PRCTC_LCTN_SW_LIST']",PRMRY_PRCTC_LCTN_SW,CHAR,Indicates whether the practice and billing location is a primary or not._x000D_
HOSP_SW,ChoiceYesNoData_TYPE,PRCTC_LCTN_SW_LIST,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN', 'PEC_PRCTC_LCTN', 'PRCTC_LCTN_SW_LIST']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN', 'PEC_PRCTC_LCTN', 'PRCTC_LCTN_SW_LIST']",HOSP_SW,CHAR,Indicates whether this practice location is a hospital._x000D_
RTRMT_SW,ChoiceYesNoData_TYPE,PRCTC_LCTN_SW_LIST,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN', 'PEC_PRCTC_LCTN', 'PRCTC_LCTN_SW_LIST']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN', 'PEC_PRCTC_LCTN', 'PRCTC_LCTN_SW_LIST']",RTRMT_SW,CHAR,Indicates whether this practice location is a retirement/assisted living community._x000D_
GRP_PRCTC_CLNC_SW,ChoiceYesNoData_TYPE,PRCTC_LCTN_SW_LIST,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN', 'PEC_PRCTC_LCTN', 'PRCTC_LCTN_SW_LIST']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN', 'PEC_PRCTC_LCTN', 'PRCTC_LCTN_SW_LIST']",GRP_PRCTC_CLNC_SW,CHAR,Indicates whether this practice location is a group practice office/clinic._x000D_
HLTH_CARE_FAC_SW,ChoiceYesNoData_TYPE,PRCTC_LCTN_SW_LIST,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN', 'PEC_PRCTC_LCTN', 'PRCTC_LCTN_SW_LIST']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN', 'PEC_PRCTC_LCTN', 'PRCTC_LCTN_SW_LIST']",,,
PRVT_PRCTC_OFC_SW,ChoiceYesNoData_TYPE,PRCTC_LCTN_SW_LIST,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN', 'PEC_PRCTC_LCTN', 'PRCTC_LCTN_SW_LIST']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN', 'PEC_PRCTC_LCTN', 'PRCTC_LCTN_SW_LIST']",,,
PRCTC_HHA_BRNCH_SW,ChoiceYesNoData_TYPE,PRCTC_LCTN_SW_LIST,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN', 'PEC_PRCTC_LCTN', 'PRCTC_LCTN_SW_LIST']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN', 'PEC_PRCTC_LCTN', 'PRCTC_LCTN_SW_LIST']",,,
PRCTC_PSYCH_SW,ChoiceYesNoData_TYPE,PRCTC_LCTN_SW_LIST,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN', 'PEC_PRCTC_LCTN', 'PRCTC_LCTN_SW_LIST']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN', 'PEC_PRCTC_LCTN', 'PRCTC_LCTN_SW_LIST']",,,
PRCTC_REHAB_SW,ChoiceYesNoData_TYPE,PRCTC_LCTN_SW_LIST,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN', 'PEC_PRCTC_LCTN', 'PRCTC_LCTN_SW_LIST']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN', 'PEC_PRCTC_LCTN', 'PRCTC_LCTN_SW_LIST']",,,
HOSP_SB_UNIT_SW,ChoiceYesNoData_TYPE,PRCTC_LCTN_SW_LIST,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN', 'PEC_PRCTC_LCTN', 'PRCTC_LCTN_SW_LIST']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN', 'PEC_PRCTC_LCTN', 'PRCTC_LCTN_SW_LIST']",,,
OPT_EXTNSN_SITE_SW,ChoiceYesNoData_TYPE,PRCTC_LCTN_SW_LIST,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN', 'PEC_PRCTC_LCTN', 'PRCTC_LCTN_SW_LIST']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN', 'PEC_PRCTC_LCTN', 'PRCTC_LCTN_SW_LIST']",,,
PRCTC_LCTN_NAME,String35,PEC_PRCTC_LCTN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN', 'PEC_PRCTC_LCTN']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN', 'PEC_PRCTC_LCTN']",PRCTC_LCTN_NAME,VARCHAR2,Name of the location where health care services are rendered._x000D_
PEC_PRCTC_LCTN_ADR,ADR_TYPE,PEC_PRCTC_LCTN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN', 'PEC_PRCTC_LCTN']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN', 'PEC_PRCTC_LCTN']",,,
PRCTC_PRTBL_CD,String1,PEC_PRCTC_LCTN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN', 'PEC_PRCTC_LCTN']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN', 'PEC_PRCTC_LCTN']",PRCTC_PRTBL_CD,CHAR,"Unique value that identifies whether  the organization furnishes health care services from a portable unit or mobile facility. Uses P, O, B,  and Null to represent Practice Location, Base of Operations, and Both respectively._x000D_"
HLTH_FAC_OTHR_TXT,String60,PEC_PRCTC_LCTN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN', 'PEC_PRCTC_LCTN']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN', 'PEC_PRCTC_LCTN']",HLTH_FAC_OTHR_TXT,VARCHAR2,Type of health care facility that uses this practice location._x000D_
PEC_PAY_TO_LCTN,ADR_TYPE,PRCTC_LCTN_AND_PAY_TO_LCTN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN']",,,
PEC_LCTN_MDCR_ID_NPI_CMBNTN,PEC_LCTN_MDCR_ID_NPI_CMBNTN_Type,PRCTC_LCTN_AND_PAY_TO_LCTN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN']",,,
